req/minp,wamp_% Processor Time,wamp_% User Time,wamp_% Privileged Time,wamp_Virtual Bytes Peak,wamp_Virtual Bytes,wamp_Page Faults/sec,wamp_Working Set Peak,wamp_Working Set,wamp_Page File Bytes Peak,wamp_Page File Bytes,wamp_Private Bytes,wamp_Thread Count,wamp_Priority Base,wamp_ID Process,wamp_Creating Process ID,wamp_Pool Paged Bytes,wamp_Pool Nonpaged Bytes,wamp_Handle Count,wamp_IO Read Operations/sec,wamp_IO Write Operations/sec,wamp_IO Data Operations/sec,wamp_IO Other Operations/sec,wamp_IO Read Bytes/sec,wamp_IO Write Bytes/sec,wamp_IO Data Bytes/sec,wamp_IO Other Bytes/sec,wamp_Working Set - Private,mysql_% Processor Time,mysql_% User Time,mysql_% Privileged Time,mysql_Virtual Bytes Peak,mysql_Virtual Bytes,mysql_Page Faults/sec,mysql_Working Set Peak,mysql_Working Set,mysql_Page File Bytes Peak,mysql_Page File Bytes,mysql_Private Bytes,mysql_Thread Count,mysql_Priority Base,mysql_ID Process,mysql_Creating Process ID,mysql_Pool Paged Bytes,mysql_Pool Nonpaged Bytes,mysql_Handle Count,mysql_IO Read Operations/sec,mysql_IO Write Operations/sec,mysql_IO Data Operations/sec,mysql_IO Other Operations/sec,mysql_IO Read Bytes/sec,mysql_IO Write Bytes/sec,mysql_IO Data Bytes/sec,mysql_IO Other Bytes/sec,mysql_Working Set - Private
1631,2.963465974,2.001660954,0.96180502,257158485.3,257138688,86.55462558,87799808,87786837.33,127810901.3,127807488,127807488,69,8,2276.666667,5276,240890.6667,134596.6667,516.8333333,0,22.57957941,22.57957941,1359.330242,0,4310.615203,4310.615203,35880.32739,77737301.33,2.184033383,1.68993596,0.494097424,836837376,795768149.3,0.300158494,648007680,368437930.7,687349760,676501504,676501504,74.83333333,8,4376,620,211429.3333,65520,4897,2207.735714,24.40713969,2232.142854,337.9527878,976689.2696,612999.2792,1589688.549,9377.732312,359926442.7
1156,2.860130684,1.898091576,0.962039108,249556992,249536512,89.56156983,80998400,80985429.33,116753066.7,116748970.7,116748970.7,69,8,3940,5276,225072,114622,488.5,0,19.734158,19.734158,1181.084194,0,3891.789964,3891.789964,31230.51898,70888789.33,2.184426258,1.690289732,0.494136525,836837376,801185792,7.605900794,648007680,368689834.7,687349760,677976064,677976064,80,8,4376,620,210384,63392,4905.5,1890.83465,12.31730783,1903.151958,300.0862436,828088.0169,253304.8967,1081392.914,8100.016975,360178346.7
1238,2.62627683,1.846170256,0.780106574,249556992,249536512,65.39583983,81511765.33,81498112,117898581.3,117895168,117895168,69,8,3940,5276,225072,106936,472.6666667,0,20.38703239,20.38703239,1174.926408,0,3949.422633,3949.422633,30839.57391,71398058.67,2.001479255,1.533641444,0.467837811,836837376,800137216,0.100043657,648007680,368706218.7,687349760,677691392,677691392,79,8,4376,620,210160,62464,4903,1709.424763,24.95607786,1734.380841,288.9553559,737076.8227,672289.1551,1409365.978,7296.511283,360194730.7
1226,2.339761282,1.533875922,0.80588536,249560405.3,249536512,67.43010501,81571840,81510400,117902677.3,117895850.7,117895850.7,69,8,3940,5276,226800,111852.6667,473,0,20.63241285,20.63241285,1233.276337,0,4035.549894,4035.549894,32611.67682,71447893.33,2.366072067,1.741989464,0.624082603,836837376,799962453.3,0.083268045,648007680,368706218.7,687349760,677686613.3,677686613.3,78.83333333,8,4376,620,210160,62424,4902.666667,2012.269634,10.98588977,2023.255524,300.8318247,903820.9147,211331.2393,1115152.154,8540.348347,360194730.7
1119,2.132283764,1.508136051,0.624147713,249561088,249536512,59.3569657,81571840,81521322.67,117907456,117903360,117903360,69,8,3940,5276,223856,102775.3333,468,0,18.43514715,18.43514715,1073.109836,0,3581.997875,3581.997875,28165.39005,71469738.67,2.366645022,1.794392486,0.572252536,836837376,800137216,0.099976827,648007680,368710314.7,687349760,677691392,677691392,79,8,4376,620,210160,62464,4902.666667,1589.464267,26.8993114,1616.363579,241.6069578,725199.8693,737477.4786,1462677.348,6767.917388,360198826.7
1490,2.807962569,1.871896952,0.936065617,249561088,249536512,81.804294,81585493.33,81566378.67,117917696,117913600,117913600,69,8,3940,5276,225264,106570.6667,469,0,25.1346654,25.1346654,1495.459842,0,4936.790637,4936.790637,39418.8737,71514794.67,2.521758575,1.663808942,0.857949633,836837376,800137216,4.400011301,648007680,368724650.7,687349760,677690026.7,677690026.7,79,8,4376,620,210160,62464,4903,2308.174126,7.34984524,2315.523972,365.6942986,1017059.715,150531.6589,1167591.374,9833.425136,360213162.7
916,1.924273,1.352215741,0.572057258,249561088,249274368,50.02607287,81593002.67,81569792,117919744,117895850.7,117895850.7,68,8,3940,5276,223056,100618,461.8333333,0,15.81958496,15.81958496,904.0712331,0,3058.072153,3058.072153,23747.34151,71514112,2.105998277,1.690042742,0.415955536,836837376,800137216,0.066701211,648007680,368721237.3,687349760,677687296,677687296,79,8,4376,620,210160,65138.66667,4904,1655.61854,25.29250621,1680.911047,259.1109155,708199.2176,664788.9829,1372988.2,7049.231532,360209749.3
1823,4.134178182,2.574160246,1.560017936,249561088,249274368,97.86751737,81615530.67,81595050.67,117920426.7,117914282.7,117914282.7,68,8,3940,5276,227600,114564,474.3333333,0,29.7502383,29.7502383,1764.152291,0,5749.406387,5749.406387,46364.04577,71539370.67,2.522038971,1.845972651,0.67606632,836837376,800137216,0.01668026,648007680,368718506.7,687349760,677687296,677687296,79,8,4376,620,210160,62464,4904,2502.956995,10.09972397,2513.05672,389.9929752,1067986.093,173257.2623,1241243.355,10638.25975,360207018.7
1138,2.83385771,1.975908298,0.857949412,240101376,239859029.3,51.08273871,77647189.33,77628757.33,111304021.3,111297194.7,111297194.7,68.16666667,8,4039.333333,5276,223664,109440,462,0,15.58313773,15.58313773,918.8184237,0,3083.736746,3083.736746,24138.89036,67566933.33,2.495706708,1.819793673,0.675913035,836837376,800137216,0.099952072,648007680,368730112,687349760,677687296,677687296,79,8,4376,620,210160,62464,4904.5,1797.778925,9.299873367,1807.078798,278.9697247,811354.9728,157127.902,968482.8748,7647.662897,360218624
1374,2.912443339,1.898391437,1.014051902,210150058.7,210128896,114.4108158,65062912,65051989.33,90522965.33,90520234.67,90520234.67,69,8,4536,5276,212434.6667,97080.66667,412.8333333,0,22.26868028,22.26868028,1304.151167,0,4333.630832,4333.630832,34259.19896,54954666.67,2.469863682,1.949883495,0.519980187,836837376,784408576,4.150068755,648007680,367809194.7,687349760,673406976,673406976,64,8,4376,620,207696,51296,4864,2039.692479,25.304877,2064.997355,301.7804108,871082.6774,668634.9542,1539717.632,8702.737887,359297706.7
1220,3.145854939,2.339956482,0.805898458,218824704,218800128,68.53698835,68424362.67,68405930.67,96349525.33,96345429.33,96345429.33,69,8,4536,5276,217776,110376,433,0,20.91772859,20.91772859,1219.854513,0,4039.421555,4039.421555,32014.28414,58309290.67,2.444032092,1.976012413,0.468019679,836837376,784408576,0.06663438,648007680,367824896,687349760,673406976,673406976,64,8,4376,620,208144,52672,4867,1987.744625,8.117655188,1995.86228,311.3626774,901854.4016,115285.4139,1017139.815,8438.288842,359313408
1300,1.714924883,1.221321176,0.493603708,236810922.7,236789760,135.8505409,76531712,76507136,109132458.7,109130410.7,109130410.7,69,8,4679.333333,5276,225040,112318,468.3333333,0,16.64353153,16.64353153,982.0592501,6.006101498,3149.381937,3149.381937,25889.69318,66437120,2.651951916,1.975934895,0.676017021,836837376,787903829.3,2.497621794,648007680,368022869.3,687349760,674351786.7,674351786.7,67.33333333,8,4376,620,209189.3333,56853.33333,4878.333333,1807.767066,27.09214055,1834.859206,286.0098507,809420.6416,731041.9996,1540462.641,7685.419081,359511381.3
1328,2.807988802,2.00207739,0.805911412,249559040,249536512,83.74618942,81020245.33,81005909.33,116845909.3,116843178.7,116843178.7,69,8,5396,5276,225264,114360,492,0,22.15056731,22.15056731,1317.971647,0,4362.542373,4362.542373,34779.5557,70917461.33,2.73009312,2.210061129,0.520031991,836837376,800137216,7.603550785,648007680,368728746.7,687349760,677685248,677685248,79,8,4376,620,210160,62621.33333,4905,2140.806119,7.749877242,2148.555996,327.7924919,927327.8396,93975.88467,1021303.724,9178.675236,360217258.7
1005,2.079763841,1.455863274,0.623900567,249561088,249536512,48.59685132,81437354.67,81421653.33,118010538.7,118007125.3,118007125.3,69,8,5396,5276,224112,106456,480.3333333,0,15.93275621,15.93275621,884.3770755,0,3098.02122,3098.02122,23157.10037,71331840,1.949778991,1.351903966,0.597875025,836837376,800137216,0.066634681,648007680,368746496,687349760,677683200,677683200,79,8,4376,620,210160,62464,4904.666667,1521.529105,27.30795156,1548.837057,252.9359367,673704.5531,741365.5127,1415070.066,6492.753685,360235008
1696,4.341761858,2.807950525,1.533811332,267664725.3,267646293.3,145.7472046,93196288,93181269.33,136802304,136798208,136798208,69,8,5396,5276,248336,143992,538,0,29.16294817,29.16294817,1763.799688,0,5648.395464,5648.395464,46535.5722,83117397.33,3.223839716,2.365916264,0.857923451,836837376,800137216,0.150002787,648007680,368760832,687349760,677683200,677683200,79,8,4376,620,211952,67968,4915.333333,2523.391925,8.86700747,2532.258933,394.7032059,1143213.362,125340.4267,1268553.789,10713.21916,360249344
1181,2.625990886,1.741911634,0.884079252,278720512,278700032,65.28320093,93410645.33,93390165.33,137089024,137080832,137080832,69,8,5396,5276,246672,140974.6667,538,0,19.98325554,19.98325554,1167.979014,0,3904.308714,3904.308714,30692.67977,83346773.33,2.626525289,1.898469566,0.728055723,836837376,800137216,0.016683539,648007680,368771072,687349760,677683200,677683200,79,8,4376,620,211952,67968,4916,1898.038742,10.20212404,1908.240866,297.1278599,824682.4468,178170.7135,1002853.16,8047.448322,360259584
1273,2.600498564,1.638355328,0.962143237,278720512,278700032,67.84247927,93422933.33,93403818.67,137089024,137080832,137080832,69,8,5396,5276,239536,115685.3333,516,0,21.36960331,21.36960331,1247.533416,0,4127.728957,4127.728957,32842.43187,83360426.67,2.365903647,1.767807619,0.598096028,836837376,800137216,0.099910239,648007680,368771754.7,687349760,677683200,677683200,79,8,4376,620,211952,67968,4916,1949.084569,25.34866103,1974.43323,307.6598148,857729.2611,664697.7417,1522427.003,8287.317073,360260266.7
1213,1.534174431,0.962091095,0.572083336,191228586.7,191209472,54.39020073,57634133.33,57623893.33,78738090.67,78735360,78735360,69,8,3954.666667,5276,202736,85797.33333,391.6666667,0,13.98487634,13.98487634,831.7887883,14.43023605,2763.126088,2763.126088,21932.13059,47534080,2.703976482,1.949934664,0.754041818,836837376,786156202.7,7.816824372,648007680,367968256,687349760,673866410.7,673866410.7,65.66666667,8,4376,620,207472,51008,4870.666667,2109.166053,14.46851495,2123.634569,321.9901807,877241.1196,325264.4186,1202505.538,9008.808765,359456768
964,2.027686808,1.22181461,0.805872198,173660160,173623978.7,131.3518274,49545898.67,49532245.33,65575594.67,65572181.33,65572181.33,69,8,4552,5276,192602.6667,76286,352.1666667,0,12.56526586,12.56526586,739.4760047,0,2358.594055,2358.594055,19415.78236,39443797.33,2.157763456,1.611809661,0.545953795,836837376,774447104,4.978591341,648007680,366642517.3,687349760,669790208,669790208,54.5,8,4376,620,204709.3333,40013.33333,4837.666667,1593.613464,25.44263548,1619.056099,242.4370448,699925.5491,674910.0213,1374835.57,6813.45224,358131029.3
838,1.976091595,1.3780863,0.598005296,109301760,109289472,46.05640252,20987904,20975616,19128320,19124224,19124224,69,8,5552,5276,159344,41480,233,0,13.93522786,13.93522786,822.9207869,0,2730.993121,2730.993121,21603.10977,10891264,1.846041388,1.326203985,0.519837403,836837376,757145600,0.283263389,648007680,364342613.3,687349760,663248896,663248896,38,8,4376,620,200976,26933.33333,4787.666667,1335.530605,20.5163654,1356.046971,208.6555521,603433.2751,474533.5745,1077966.85,5673.54267,355831125.3
1240,2.183062858,1.325355811,0.857707047,127662080,127366485.3,215.0024242,29264554.67,29253632,32212309.33,32208213.33,32208213.33,69,8,5552,5276,168346.6667,50961.33333,264.1666667,0,19.63148419,19.63148419,1169.435729,0,3771.721696,3771.721696,30744.14888,19167232,1.81874206,1.454925158,0.363816903,836837376,759067989.3,4.116902685,648007680,364513280,687349760,663875584,663875584,39.83333333,8,4376,620,201760,27264,4795.166667,1452.450296,19.69885644,1472.149152,232.015359,613204.607,456504.8873,1069709.494,6189.115715,356001792
1340,2.444097764,1.560062402,0.884035361,187563349.3,187539456,74.20422922,58231466.67,58214400,78719658.67,78715562.67,78715562.67,69,8,5552,5276,201296,90306.66667,383.8333333,0,22.55128499,22.55128499,1316.691734,0,4402.284198,4402.284198,34538.95268,48121856,2.860114405,2.080083203,0.780031201,836837376,768679936,0.46669285,648007680,365438976,687349760,667099136,667099136,49,8,4376,620,205680,41504,4831,2361.633919,7.617098516,2369.251017,374.9879367,1015754.681,80968.8581,1096723.539,10048.63649,356927488
987,1.716068643,1.170046802,0.546021841,184938496,184918016,46.75267683,51864917.33,51853312,69152768,69150037.33,69150037.33,69,8,3076,5276,196656,76501.33333,366.8333333,0,13.58411025,13.58411025,787.1616761,0,2669.352685,2669.352685,20762.5705,41760768,2.184087363,1.534061362,0.650026001,836837376,777418069.3,4.483586201,648007680,366020608,687349760,669833216,669833216,57.33333333,8,4376,620,205680,43661.33333,4847.666667,1827.654438,10.38392677,1838.038364,314.6679824,798323.1823,179099.3056,977422.4879,7819.113434,357509120
1436,2.106084243,1.612064482,0.494019761,214102698.7,214081536,122.4235956,63767210.67,63750144,88960341.33,88955562.67,88955562.67,69,8,3076,5276,211824,99042,413.8333333,0,22.71796076,22.71796076,1346.776698,0,4403.367527,4403.367527,35362.06382,53653504,2.287808023,1.637863022,0.649945001,836837376,779165696,0.016667661,648007680,366177621.3,687349760,670416896,670416896,59,8,4376,620,207173.3333,48490.66667,4858.5,1967.2749,24.01588414,1991.290784,308.1648541,886913.5723,640481.0708,1527394.643,8352.490618,357666133.3
1281,2.157519322,1.403651162,0.753868161,214106112,214081536,70.33584121,63889408,63847765.33,89239552,89231360,89231360,69,8,3076,5276,211600,99016.66667,414,0,21.56233359,21.56233359,1295.992358,0,4291.428914,4291.428914,34280.38398,53773653.33,2.548101924,1.976079043,0.572022881,836837376,779165696,0.116673318,648007680,366187861.3,687349760,670416896,670416896,59,8,4376,620,207472,49408,4861.166667,1937.527185,11.76733483,1949.29452,309.7676626,847923.3895,230634.9489,1078558.338,8279.738961,357676373.3
1447,2.964118565,2.002080083,0.962038481,240885760,240863914.7,165.2928032,78188544,78158506.67,112105472,112101376,112101376,69,8,3076,5276,229466.6667,116277.3333,475.3333333,0,23.75136616,23.75136616,1399.513813,0,4544.094815,4544.094815,36824.08444,68111018.67,1.846073843,1.144045762,0.702028081,836837376,785806677.3,4.666932284,648007680,366748330.7,687349760,672460800,672460800,65.33333333,8,4376,620,209152,56088,4883.5,2091.068979,25.48479564,2116.553774,325.1851808,931915.5802,673999.6141,1605915.194,8895.306151,358236842.7
1224,2.626105044,1.768070723,0.858034321,254279680,254255104,67.60389386,85682858.67,85665792,124525226.7,124519765.3,124519765.3,69,8,3076,5276,241456,137324,515,0,20.58451878,20.58451878,1225.337275,0,4051.549997,4051.549997,32348.11419,75618304,2.574102964,1.768070723,0.806032241,836837376,792797184,0.08333817,648007680,367325184,687349760,674512896,674512896,72,8,4376,620,210832,63005.33333,4904.833333,1981.780172,8.367144387,1990.147316,322.4684822,877930.735,118320.9206,996251.6555,8429.416192,358813696
1048,2.106084243,1.482059282,0.624024961,254279680,254255104,55.13644807,85780480,85765461.33,124661760,124653568,124653568,69,8,3076,5276,235280,117752,504.6666667,0,17.20097202,17.20097202,1005.806822,0,3313.903913,3313.903913,26493.18007,75717973.33,1.586063443,1.274050962,0.31201248,836837376,792797184,0.083337541,648007680,367329280,687349760,674516992,674516992,72,8,4376,620,210832,63189.33333,4905,1394.728524,28.10159812,1422.830122,218.8790301,666004.9554,767728.2115,1433733.167,5929.867302,358817792
1315,2.860114404,1.794071763,1.066042642,254279680,254256469.3,72.48752637,86095872,86076757.33,124788736,124784640,124784640,69,8,3076,5276,238386.6667,127426.6667,507.3333333,0,21.91793451,21.91793451,1312.175885,0,4313.316133,4313.316133,34671.07163,76027904,2.340093604,1.664066563,0.676027041,836837376,792797184,0.100005641,648007680,367336106.7,687349760,674521088,674521088,72,8,4376,620,210832,62848,4905.5,2150.039462,13.80078691,2163.840249,336.502561,953792.495,295849.8436,1249642.338,9133.988348,358824618.7
1060,2.002080083,1.534061362,0.468018721,254279680,254255104,59.72001989,86102016,86080853.33,124794880,124788053.3,124788053.3,69,8,3076,5276,234256,114207.3333,498.6666667,0,19.06773861,19.06773861,1090.511239,0,3721.475866,3721.475866,28702.8285,76033365.33,2.418096724,1.820072803,0.598023921,836837376,792797184,0.10000565,648007680,367340885.3,687349760,674522453.3,674522453.3,72,8,4376,620,210832,62848,4906,1873.590022,14.75084623,1888.340868,301.5672027,841184.5401,328799.4143,1169983.954,7975.987592,358829397.3
1599,2.730109204,1.950078003,0.780031201,254279680,254080341.3,83.68805878,86162773.33,86141610.67,124796928,124772352,124772352,68.33333333,8,3076,5276,236848,122734,502.3333333,0,25.28476186,25.28476186,1513.018794,0,4913.494414,4913.494414,39840.73384,76091392,3.016120645,2.054082163,0.962038481,836837376,792797184,0.100005749,648007680,367349077.3,687349760,674525184,674525184,72,8,4376,620,210832,62848,4906.333333,2140.437985,20.38449413,2160.822479,330.0353518,944318.9569,512157.1754,1456476.132,9096.848914,358837589.3
1162,2.703460163,1.923631462,0.779828701,254279680,253992960,64.55393357,86195541.33,86175061.33,124796928,124764160,124764160,68,8,3076,5276,236272,120296,502,0,19.79607232,19.79607232,1169.082346,0,3863.504823,3863.504823,30803.59319,76123477.33,2.105557742,1.377731122,0.727826621,836837376,792622421.3,0.01666759,648007680,367351808,687349760,674521088,674521088,71.83333333,8,4376,620,210832,62808,4907.166667,1776.183905,11.29848686,1787.482392,284.5794917,805846.2344,223310.6032,1029156.837,7541.445745,358840320
1253,2.340093604,1.560062402,0.780031201,254279680,253992960,66.60386536,86241962.67,86222165.33,124824234.7,124810581.3,124810581.3,68,8,3076,5276,235824,117325.3333,499.5,0,20.63452839,20.63452839,1220.354136,0,3996.864811,3996.864811,32197.83495,76170581.33,2.574102964,2.002080083,0.572022881,836837376,792797184,0.116673358,648007680,367366144,687349760,674529280,674529280,72,8,4376,620,210832,62848,4909,1897.02451,25.36811153,1922.392621,287.1162968,855388.5032,681120.7301,1536509.233,8061.124936,358854656
1297,2.678107124,1.742069683,0.936037441,254279680,253992960,70.08709206,86275413.33,86252885.33,124845397.3,124841301.3,124841301.3,68,8,3076,5276,239856,131474,510.6666667,0,21.51780745,21.51780745,1260.568102,0,4194.567505,4194.567505,33087.615,76201301.33,1.794071763,1.222048882,0.572022881,836837376,792797184,4.400250368,648007680,367370922.7,687349760,674525184,674525184,72,8,4376,620,210832,63005.33333,4909.5,2004.186132,8.483757718,2012.66989,307.6335545,920725.0543,193044.7217,1113769.776,8506.034023,358859434.7
1119,2.418096724,1.456058242,0.962038482,254801237.3,254604629.3,63.40363973,86601728,86583296,125467989.3,125461162.7,125461162.7,68.33333333,8,3076,5276,235365.3333,116848,505,0,18.30105079,18.30105079,1076.778492,0,3490.733721,3490.733721,28396.09703,76531712,1.482059282,1.144045762,0.33801352,836837376,792971946.7,0.400020064,648007680,367391402.7,687349760,674576384,674576384,72.16666667,8,4376,620,210869.3333,63002.66667,4911.333333,1374.258146,27.03489405,1401.293041,218.1285416,622432.8873,744238.1478,1366671.035,5849.385131,358879914.7
1355,3.042121685,2.158086323,0.884035361,255851178.7,255827968,75.22094114,87630506.67,87610709.33,127182165.3,127178069.3,127178069.3,69,8,3076,5276,241904,135112,520,0,22.86796609,22.86796609,1365.310931,0,4500.172403,4500.172403,35984.66197,77559125.33,2.418096724,1.846073843,0.572022881,836837376,793845760,0.100005564,648007680,367460352,687349760,674851498.7,674851498.7,73,8,4376,620,211056,63776,4915.333333,2442.044334,11.3506632,2453.394997,368.7384166,1110463.949,198931.6428,1309395.592,10366.54595,358948864
